"title",year_published,"composer-author","normalized_title","artist","title_artist","date","time","timestamp","cover-src"
"Christmas Eve/ Sarajevo",1996,"Robert Kinkel Paul O'Neill Jon Oliva","Christmas Eve/ Sarajevo","Trans-Siberian Orchestra","Christmas Eve/ Sarajevo_Trans-Siberian Orchestra","2018-12-03","04:31:00","2018-12-03 04:31:00","https://i.iheart.com/v3/catalog/track/2024912?ops=fit(100,100)"
"Christmas Eve/ Sarajevo",1996,"Robert Kinkel Paul O'Neill Jon Oliva","Christmas Eve/ Sarajevo","Trans-Siberian Orchestra","Christmas Eve/ Sarajevo_Trans-Siberian Orchestra","2018-12-03","02:16:00","2018-12-03 02:16:00","https://i.iheart.com/v3/catalog/track/2024912?ops=fit(100,100)"
"Christmas Eve/ Sarajevo",1996,"Robert Kinkel Paul O'Neill Jon Oliva","Christmas Eve/ Sarajevo","Trans-Siberian Orchestra","Christmas Eve/ Sarajevo_Trans-Siberian Orchestra","2018-12-02","04:28:00","2018-12-02 04:28:00","https://i.iheart.com/v3/catalog/track/2024912?ops=fit(100,100)"
"Christmas Eve/ Sarajevo",1996,"Robert Kinkel Paul O'Neill Jon Oliva","Christmas Eve/ Sarajevo","Trans-Siberian Orchestra","Christmas Eve/ Sarajevo_Trans-Siberian Orchestra","2018-12-02","02:00:00","2018-12-02 02:00:00","https://i.iheart.com/v3/catalog/track/2024912?ops=fit(100,100)"
"Christmas Eve/ Sarajevo",1996,"Robert Kinkel Paul O'Neill Jon Oliva","Christmas Eve/ Sarajevo","Trans-Siberian Orchestra","Christmas Eve/ Sarajevo_Trans-Siberian Orchestra","2018-12-01","13:59:00","2018-12-01 13:59:00","https://i.iheart.com/v3/catalog/track/2024912?ops=fit(100,100)"
"Christmas Eve/ Sarajevo",1996,"Robert Kinkel Paul O'Neill Jon Oliva","Christmas Eve/ Sarajevo","Trans-Siberian Orchestra","Christmas Eve/ Sarajevo_Trans-Siberian Orchestra","2018-12-01","06:03:00","2018-12-01 06:03:00","https://i.iheart.com/v3/catalog/track/2024912?ops=fit(100,100)"
"Christmas Eve/ Sarajevo",1996,"Robert Kinkel Paul O'Neill Jon Oliva","Christmas Eve/ Sarajevo","Trans-Siberian Orchestra","Christmas Eve/ Sarajevo_Trans-Siberian Orchestra","2018-12-01","04:01:00","2018-12-01 04:01:00","https://i.iheart.com/v3/catalog/track/2024912?ops=fit(100,100)"
"Christmas Eve/ Sarajevo",1996,"Robert Kinkel Paul O'Neill Jon Oliva","Christmas Eve/ Sarajevo","Trans-Siberian Orchestra","Christmas Eve/ Sarajevo_Trans-Siberian Orchestra","2018-12-01","02:06:00","2018-12-01 02:06:00","https://i.iheart.com/v3/catalog/track/2024912?ops=fit(100,100)"
"The Christmas Shoes",2000,"Leonard Ahlstrom, Eddie Carswell, Isaiah \"DC\" Daniel","The Christmas Shoes","NewSong","The Christmas Shoes_NewSong","2018-11-30","22:06:00","2018-11-30 22:06:00","https://i.iheart.com/v3/catalog/track/2549824?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-05","10:40:00","2018-12-05 10:40:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-05","04:35:00","2018-12-05 04:35:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-05","02:26:00","2018-12-05 02:26:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-05","00:24:00","2018-12-05 00:24:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-04","17:37:00","2018-12-04 17:37:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-04","08:47:00","2018-12-04 08:47:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-04","03:20:00","2018-12-04 03:20:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-04","00:55:00","2018-12-04 00:55:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-03","14:27:00","2018-12-03 14:27:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-03","04:27:00","2018-12-03 04:27:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-03","01:38:00","2018-12-03 01:38:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-03","03:43:00","2018-12-03 03:43:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-02","18:25:00","2018-12-02 18:25:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-02","03:15:00","2018-12-02 03:15:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-02","00:21:00","2018-12-02 00:21:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-01","23:48:00","2018-12-01 23:48:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-01","12:32:00","2018-12-01 12:32:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-01","02:52:00","2018-12-01 02:52:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-12-01","00:11:00","2018-12-01 00:11:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Where Are You Christmas",2000,"Mariah Carey, James Horner, Will Jennings","Where Are You Christmas","Faith Hill","Where Are You Christmas_Faith Hill","2018-11-30","19:55:00","2018-11-30 19:55:00","https://i.iheart.com/v3/catalog/track/741844?ops=fit(100,100)"
"Believe",2004,"Glen Ballard, Alan Silvestri","Believe","Josh Groban","Believe_Josh Groban","2018-12-05","03:07:00","2018-12-05 03:07:00","https://i.iheart.com/v3/catalog/track/51500196?ops=fit(100,100)"
"Believe",2004,"Glen Ballard, Alan Silvestri","Believe","Josh Groban","Believe_Josh Groban","2018-12-03","04:42:00","2018-12-03 04:42:00","https://i.iheart.com/v3/catalog/track/51500196?ops=fit(100,100)"
"Believe",2004,"Glen Ballard, Alan Silvestri","Believe","Josh Groban","Believe_Josh Groban","2018-12-02","03:08:00","2018-12-02 03:08:00","https://i.iheart.com/v3/catalog/track/51500196?ops=fit(100,100)"
"Believe",2004,"Glen Ballard, Alan Silvestri","Believe","Josh Groban","Believe_Josh Groban","2018-12-01","00:30:00","2018-12-01 00:30:00","https://i.iheart.com/v3/catalog/track/51500196?ops=fit(100,100)"
"Underneath the Tree",2013,"Kelly Clarkson Greg Kurstin","Underneath the Tree","Kelly Clarkson","Underneath the Tree_Kelly Clarkson","2018-12-04","13:57:00","2018-12-04 13:57:00","https://i.iheart.com/v3/catalog/track/23899648?ops=fit(100,100)"
"Underneath the Tree",2013,"Kelly Clarkson Greg Kurstin","Underneath the Tree","Kelly Clarkson","Underneath the Tree_Kelly Clarkson","2018-12-03","19:44:00","2018-12-03 19:44:00","https://i.iheart.com/v3/catalog/track/23899648?ops=fit(100,100)"
"Underneath the Tree",2013,"Kelly Clarkson Greg Kurstin","Underneath the Tree","Kelly Clarkson","Underneath the Tree_Kelly Clarkson","2018-12-03","08:56:00","2018-12-03 08:56:00","https://i.iheart.com/v3/catalog/track/23899648?ops=fit(100,100)"
"Underneath the Tree",2013,"Kelly Clarkson Greg Kurstin","Underneath the Tree","Kelly Clarkson","Underneath the Tree_Kelly Clarkson","2018-12-02","22:08:00","2018-12-02 22:08:00","https://i.iheart.com/v3/catalog/track/23899648?ops=fit(100,100)"
"Underneath the Tree",2013,"Kelly Clarkson Greg Kurstin","Underneath the Tree","Kelly Clarkson","Underneath the Tree_Kelly Clarkson","2018-12-02","10:16:00","2018-12-02 10:16:00","https://i.iheart.com/v3/catalog/track/23899648?ops=fit(100,100)"
"Underneath the Tree",2013,"Kelly Clarkson Greg Kurstin","Underneath the Tree","Kelly Clarkson","Underneath the Tree_Kelly Clarkson","2018-12-01","05:04:00","2018-12-01 05:04:00","https://i.iheart.com/v3/catalog/track/23899648?ops=fit(100,100)"
